"","variety","treatment","23","31","38","39","45","46","52","55","56"
"W2-119","GmWMC012","W2",0.208410510455364,0.31127244084407,0.461483685915469,0.432859834856749,0.568079391080109,0.602578058732252,0.622230294224482,0.619126125993201,0.653060714529232
"W2-120","GmWMC115","W2",0.276217097122511,0.37024599892114,0.524494709572906,0.468307960875927,0.584937489330203,0.598539419694196,0.656508137769359,0.626932314112275,0.6466865909047
"W2-121","GmJMC099","W2",0.247012970347808,0.37892454588654,0.4586855363655,0.452179154064308,0.567127465293484,0.571588531237656,0.651393394535789,0.651990975039633,0.692399966780647
"W2-122","GmWMC108","W2",0.103517584779256,0.249091067459408,0.384056359436756,0.306757589732058,0.476341291098374,0.555107360511428,0.655762261286756,0.667807034525219,0.684249872499868
"W2-123","GmJMC063","W2",0.128632903485837,0.175210710034639,0.280090892892282,0.248355209347614,0.363809355921101,0.414479922639603,0.519078202138132,0.470296034569565,0.502966934539967
"W2-124","GmWMC144","W2",0.1919974308954,0.256145729267995,0.393324276661372,0.38181000398117,0.55543204536891,0.557387812485001,0.68674931480494,0.682494313312007,0.712082943623712
"W2-125","GmJMC043","W2",0.199547496800063,0.245033980534438,0.316231498332507,0.288889495141846,0.42913569883839,0.446672185857581,0.533256814752574,0.479757249499676,0.515172951201124
"W2-126","GmJMC121","W2",0.271180866069079,0.481801120409279,0.580181272116856,0.572155209645878,0.636281920687297,0.6572267944809,0.713350211098682,0.696374222120627,0.735619693963683
"W2-127","GmWMC015","W2",0.280655551714828,0.428395948536381,0.558537961898817,0.547819003890752,0.651879570278908,0.680237337322296,0.710713866785853,0.700600195344549,0.72385566344365
"W2-128","GmJMC002","W2",0.305017769210834,0.372927546161372,0.438315748628937,0.408205806163466,0.478791144993509,0.523094446639857,0.522534620178278,0.562602523271662,0.577220504047371
"W2-129","GmJMC044","W2",0.263903208509608,0.455026200390395,0.54534160064116,0.543133424139011,0.598623504161046,0.604200907779961,0.585042113366582,0.533731601301771,0.629885880644428
"W2-130","GmWMC107","W2",0.203685625239382,0.338774539657673,0.465218112116032,0.450063927265895,0.499374817552673,0.529359665410045,0.537441894963314,0.551425026178771,0.584330890143979
"W2-131","GmJMC017","W2",0.264301544903215,0.346196421411216,0.519761377000954,0.500516848975918,0.621305742555633,0.634599355500919,0.706378866729536,0.684755703202313,0.721296383607051
"W2-132","GmJMC013","W2",0.230087860149268,0.243926058784421,0.348032953243671,0.314871394340651,0.52791834063108,0.548693114667187,0.615974167570984,0.61269967150532,0.652657645090732
"W2-133","GmWMC185","W2",0.187108566989676,0.333715181389919,0.361101086017327,0.32489095246441,0.42393406175057,0.46279494421581,0.591512174476244,0.602437548298695,0.604657065693797
"W2-134","GmJMC077","W2",0.203191901311864,0.312665644824664,0.42839186336689,0.398504675972002,0.57483415456644,0.607807775205263,0.670028374332081,0.673162131939822,0.709508178150577
"W2-135","GmJMC065","W2",0.189174701558317,0.209855402936159,0.243843045603455,0.267590316897579,0.421799708639946,0.411229786249009,0.518973275155474,0.550058122941525,0.590429583754411
"W2-136","GmWMC084","W2",0.243435127133069,0.276755436458062,0.445942977712193,0.401937748886158,0.532452365510124,0.589627678443236,0.658632408711943,0.647196350496922,0.664784017803786
"W2-137","GmJMC054","W2",0.182492009632908,0.227294853982835,0.332538756380032,0.352452445776901,0.552412963110082,0.560628141112217,0.668689711660477,0.6667317252807,0.673526262023296
"W2-138","GmWMC022","W2",0.277322605269893,0.403453687463868,0.541760653187097,0.513450896894872,0.616720225130796,0.626280073639747,0.705908934334461,0.722427821808048,0.731294267690982
"W2-139","GmWMC073","W2",0.191473659481307,0.242635017420606,0.410180171299446,0.371228665121895,0.452401603232929,0.4149729313428,0.554844551766265,0.561135341512792,0.600023020872204
"W2-140","GmJMC161","W2",0.1877402918631,0.263547715266954,0.356491793430488,0.331116435087208,0.548992230297468,0.609251951018441,0.682346763418228,0.694291381015465,0.726436800828429
"W2-141","GmJMC081","W2",0.232067031112044,0.250199060213034,0.429761195932479,0.367192625888663,0.495740760722,0.462014305976477,0.517995613713748,0.534381917879292,0.61100793600393
"W2-142","GmWMC120","W2",0.174540466622459,0.200205691664061,0.220539859540537,0.20702833393101,0.284895716634542,0.334590310295718,0.516086962790338,0.552849455860097,0.613045442807382
"W2-143","GmWMC036","W2",0.290065408358418,0.389287871130475,0.521069216488712,0.521959187466797,0.639547784772938,0.642301299378467,0.683506090696453,0.708574385606445,0.718368814743424
"W2-144","GmJMC130","W2",0.131209377761543,0.195701807929422,0.279211333205691,0.303612821958233,0.30078544643903,0.366374899701915,0.407951318370249,0.452683693947862,0.46661067317504
"W2-145","GmJMC008","W2",0.2314773178317,0.2817426946741,0.462073804088253,0.407488154091748,0.408801262357549,0.422919728443482,0.412240210928706,0.412997687587854,0.465445425294356
"W2-146","GmJMC177","W2",0.208283781921319,0.301551839252147,0.378498234896366,0.371922155514457,0.567282513790135,0.571672339423956,0.664778940911019,0.678884039780389,0.72150614779801
"W2-147","GmWMC168","W2",0.177802895818928,0.28535475840459,0.354906167595945,0.357446042689125,0.516463854394938,0.572347512033275,0.651358202666366,0.686650099996323,0.711741730130212
"W2-148","GmWMC141","W2",0.153591484619906,0.245626362756304,0.322908408843983,0.26664846568564,0.360325388359293,0.427613876188465,0.565145279752928,0.599210331187161,0.624264601174652
"W2-149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W2-150","GmJMC092","W2",0.227907108578613,0.20370310909214,0.287676248965848,0.272710304854993,0.318439969409376,0.360135146972234,0.429585807877581,0.472843988435956,0.52617980728128
"W2-151","GmWMC132","W2",0.262770181288703,0.336003245090589,0.399796036764914,0.334368491870525,0.413403942044046,0.44628778936813,0.546620278068777,0.568053969925877,0.568941083940201
"W2-152","GmWMC181","W2",0.194041016946797,0.245371535464596,0.280605143778034,0.272023291256538,0.276874386027675,0.3132162166403,0.389114111851249,0.443634799416061,0.499653008706287
"W2-153","GmWMC029","W2",0.182586339470171,0.211312212385618,0.269088370315939,0.271783093221068,0.368250451067608,0.382737391264607,0.457919430830923,0.450811634180676,0.502423640347204
"W2-154","GmJMC116","W2",0.179281845584081,0.318937055751216,0.399832744591567,0.32281431245456,0.497001351105833,0.527236475428804,0.609028808497728,0.556790230833773,0.591763488798467
"W2-155","GmWMC160","W2",0.151875647389185,0.276827724119339,0.347857215107783,0.32469653666959,0.441410522573828,0.460944958474636,0.551780184331295,0.591652778931327,0.612696907038673
"W2-156","GmJMC179","W2",0.309269470417064,0.412153557724318,0.506728524387208,0.522020707795795,0.642580329945722,0.656595690250977,0.718390330677912,0.727495083949554,0.747914848068183
"W2-157","GmWMC169","W2",0.347166426334045,0.511181318337641,0.588900119891496,0.556010516639529,0.550455157914322,0.600424176995504,0.624683661868703,0.595826481824084,0.641036873208167
"W2-158","C1322","W2",0.201764181671615,0.308243588441244,0.334213080254751,0.343356877907396,0.346999710005077,0.323092659124536,0.408554597259821,0.394993782085369,0.409337038998932
"W2-159","GmJMC050","W2",0.152658183451335,0.273938009776759,0.429506771510931,0.400063346115836,0.48183560179108,0.505690952467231,0.555578570249231,0.528372983776878,0.563977064052173
"W2-160","GmJMC003","W2",0.260778241195507,0.328163557997077,0.419027045097028,0.39271788501033,0.404629673417275,0.388876059326238,0.442821642725178,0.457563912480255,0.476832479728216
"W2-161","GmWMC150","W2",0.200338596425136,0.350219803885124,0.369610922317993,0.366579022409726,0.385745221994569,0.430718450150947,0.561814940631396,0.584376051120655,0.61913443719115
"W2-162","GmJMC180","W2",0.277571235433959,0.342575800407435,0.449690427951814,0.466293271011133,0.551024401159357,0.518543622291311,0.634262977729856,0.600008504492928,0.628656677472152
"W2-163","GmWMC066","W2",0.276942089981308,0.309911407098915,0.491029962203703,0.455292200172951,0.524939551349701,0.513918285692685,0.566701553511942,0.540895880059877,0.57922855550163
"W2-164","GmWMC089","W2",0.225427680971297,0.350268808227869,0.504692585666841,0.479332963420697,0.521914731744068,0.55569351396856,0.574035106469702,0.529967179512152,0.550475626114646
"W2-165","GmWMC006","W2",0.180260513631937,0.237388817517556,0.210740849476761,0.185435215832589,0.267040861026005,0.307521383625188,0.425014358176365,0.482094484851379,0.542799782150349
"W2-166","GmWMC171","W2",0.232893613217698,0.315563724996792,0.46321229902805,0.444448633422764,0.54958823875537,0.573814692722342,0.676604102248024,0.662928724896487,0.668770592753699
"W2-167","GmWMC154","W2",0.294120094677814,0.336128863892655,0.433501714394209,0.392843450933275,0.485753337451819,0.508135683175972,0.650704851327486,0.690600086733354,0.704501316203336
"W2-168","GmWMC048","W2",0.221531319371502,0.323289380025794,0.413259884599621,0.396822939753429,0.482425099940087,0.475419877807341,0.533846068599714,0.520664298927618,0.52559376614654
"W2-169","GmWMC159","W2",0.168658120422963,0.280555256075656,0.39921141881904,0.410985287486145,0.572848536900578,0.602291813724785,0.683950459879319,0.702501999989576,0.70163459345007
"W2-170","GmJMC078","W2",0.208585186030209,0.225842737795559,0.308343168136811,0.30141961729272,0.396437757749782,0.426056544839567,0.544649567404087,0.550156349624247,0.581131847284606
"W2-171","GmJMC112","W2",0.249479633886315,0.223082447393656,0.346045268523479,0.321351418117654,0.45097567028954,0.470008480689313,0.594211762048716,0.596596151242171,0.667083971641561
"W2-172","GmWMC042","W2",0.238714631184049,0.355089892146925,0.441301312383754,0.416098868683534,0.474422758617914,0.48748257089652,0.516272358127922,0.466672140290309,0.528603506623366
"W2-173","GmWMC136","W2",0.139894980821613,0.151155708194762,0.235326054361222,0.201995131424639,0.312086100092776,0.352533946812123,0.490926121341335,0.494621737786788,0.540959661421229
"W2-174","GmWMC170","W2",0.179234141523134,0.230117931700523,0.329715843559142,0.329076989917452,0.471986891051414,0.500069888502454,0.646741360734704,0.701761561677523,0.714060239809239
"W2-175","GmWMC011","W2",0.191499053359209,0.225937513432254,0.275613108786735,0.263389618588331,0.332979036788993,0.367310271336136,0.420324683766937,0.408734200181214,0.474832361328723
"W2-176","GmJMC137","W2",0.28915273565477,0.298229678086134,0.371074777967348,0.352973980632795,0.411572453580309,0.514110513794451,0.620963862135709,0.631061726180294,0.654959587031301
"W2-177","GmJMC037","W2",0.216563338040055,0.246395870288369,0.333120033395368,0.286845902944596,0.390610544872108,0.41331585589943,0.526886070711227,0.542039531542531,0.567861122442707
"W2-178","GmJMC098","W2",0.207547713891105,0.300590948303011,0.350097357661988,0.334691793714208,0.458101299176138,0.475464966064889,0.604820106752968,0.624984851098669,0.655874541545466
"W2-179","GmJMC101","W2",0.278769766963097,0.337014526915509,0.391520066709604,0.38926667970173,0.457448331903704,0.517401930102532,0.634379115751873,0.658678929303084,0.681670508857693
"W2-180","GmWMC187","W2",0.193499421462602,0.217745074199572,0.299394942999444,0.271763679293301,0.404043133624674,0.434565369269137,0.54807446915806,0.583398974323558,0.633264393769919
"W2-181","GmWMC027","W2",0.203870421482755,0.215908799489281,0.231653496207039,0.224153928451558,0.288743857069314,0.318097820628372,0.417932989290584,0.462653460699171,0.535651543309734
"W2-182","GmWMC045","W2",0.167366811280029,0.204022760405947,0.34454329777561,0.361298307164506,0.353543824262705,0.338255403518413,0.381459824280935,0.393873681858805,0.446331851102985
"W2-183","GmWMC152","W2",0.170008674867225,0.236349689049615,0.373477676035237,0.378634888679092,0.449367289296097,0.485350096420142,0.624957782171303,0.643865550909119,0.683351025635005
"W2-184","GmWMC188","W2",0.194215442517654,0.219917458571852,0.361933489592677,0.342260458361102,0.425853254014304,0.467153845459977,0.599083106061874,0.624880889930426,0.648518095480879
"W2-185","GmJMC004","W2",0.251703599973866,0.27808553068912,0.399316194804311,0.386370092566562,0.475735473664759,0.523021737026513,0.509661131995568,0.530057008183823,0.555835374264888
"W2-186","GmWMC122","W2",0.164850861090796,0.254839764675214,0.362759695041636,0.327356197214726,0.420733397643473,0.431003797404986,0.507657085263916,0.528294422782376,0.573221464294325
"W2-187","GmJMC057","W2",0.234647650947322,0.213450492434919,0.231562635910966,0.214851123534208,0.354729785613852,0.409718408683118,0.515991574281076,0.572187248715483,0.622618068397515
"W2-188","GmWMC127","W2",0.180468434480871,0.273518777423813,0.437179976628799,0.416032447705419,0.598119009786739,0.623933055692105,0.720167434448444,0.733884391928542,0.734760830958212
"W2-189","GmJMC061","W2",0.196438032362414,0.236015383160072,0.382660223948211,0.381079790050815,0.509165950377731,0.551052115284037,0.612110480977973,0.660148868218522,0.669410297442279
"W2-190","GmWMC124","W2",0.143061099435569,0.198919876774674,0.273799890625816,0.243271969093176,0.361427713693545,0.341716125678782,0.485063686203103,0.53556816818124,0.580693328642596
"W2-191","GmWMC166","W2",0.158855347011979,0.200230946323828,0.257145947327785,0.222606269258045,0.319956739382274,0.346848246573765,0.471731454602862,0.543412146536016,0.625854476478255
"W2-192","GmWMC123","W2",0.267020628423592,0.350695870347948,0.462117472888733,0.44573416457135,0.549808246918922,0.609464760149509,0.662578446182488,0.720123242696403,0.732150092360957
"W2-193","GmWMC163","W2",0.201569532729307,0.285088193918407,0.371749961005661,0.368707066921941,0.488709723684104,0.509657304718099,0.632076257102054,0.673768486239436,0.706508425979463
"W2-194","GmWMC075","W2",0.196817947463311,0.229884973744048,0.346469899066915,0.313085145386972,0.420118782958266,0.439213436959186,0.494739970267344,0.525835590959813,0.551064070961658
"W2-195","GmWMC103","W2",0.234917170296181,0.218659015855106,0.352843504955464,0.325836084144028,0.43237985588042,0.461913837802603,0.509041520670812,0.529848574687637,0.526763692382016
"W2-196","GmJMC184","W2",0.151317941187916,0.176405955247629,0.212930253866977,0.206125262299618,0.372927640714559,0.422050818580234,0.544099962624277,0.578451610800762,0.640396648149133
"W2-197","GmJMC026","W2",0.177099917351959,0.212309605222257,0.320594685796145,0.302568109431249,0.385405837876724,0.412013283554157,0.523274863683133,0.524176706779434,0.560274264099602
"W2-198","GmJMC067","W2",0.187881313220712,0.223457997273322,0.289166274277156,0.279223489599988,0.413225965602181,0.478384453246018,0.558617915974199,0.618811927968526,0.672587066074185
"W2-199","GmWMC119","W2",0.206722483948977,0.27040808111169,0.489618535025388,0.389874463220309,0.519401730455729,0.540792069778403,0.562825238606302,0.601971462999922,0.6307391523879
"W2-200","GmJMC097","W2",0.198582526838967,0.297352932864714,0.403583907201019,0.39842735381024,0.570749365893205,0.606435855380137,0.670833451422597,0.726886052374828,0.730372310514471
"W3-001","GmWMC190","W3",0.211276646660519,0.313662454871834,0.317972747829549,0.303004171626934,0.479527076698374,0.508263214822878,0.622970297754756,0.644310138945729,0.661798853026965
"W3-002","GmJMC079","W3",0.236018336224128,0.315968725602236,0.310259920060698,0.294528611306748,0.322124936868973,0.376614264807784,0.466737973199419,0.523447164018156,0.532882158762737
"W3-003","GmWMC038","W3",0.129880616524642,0.206673614826714,0.198508030240483,0.180966205819191,0.244358023542431,0.264307422404928,0.311008469378205,0.326271864027492,0.315903608973724
"W3-004","GmWMC027","W3",0.231455781337234,0.24734023237392,0.185700090590349,0.171762090050028,0.229949872589153,0.291812931106081,0.355222267424534,0.380042046400054,0.451880497503058
"W3-005","GmWMC123","W3",0.255157617393991,0.280857544568097,0.309262718860648,0.295705476172614,0.355196932212349,0.450093702162195,0.533226691224537,0.542527684199998,0.632959022324285
"W3-006","GmWMC159","W3",0.215317763572202,0.281192051579745,0.365099325686991,0.365113410598407,0.5190193343227,0.574751468036034,0.671579574326236,0.699498262062979,0.70554898505003
"W3-007","GmJMC013","W3",0.173613704251411,0.195536863460771,0.184698811529902,0.183385810255266,0.254656296251991,0.317086472827282,0.353494825426916,0.373090383482545,0.39624166795892
"W3-008","GmWMC153","W3",0.23089336167736,0.378006381939254,0.333727634394686,0.340754341302593,0.462839276475224,0.531470664079696,0.602142997297465,0.565930150819745,0.658078224256752
"W3-009","GmWMC045","W3",0.231443279828323,0.244810681130698,0.239392619120187,0.238914621737605,0.336920855648566,0.394966939769012,0.481718775839509,0.47943524055299,0.50307771281989
"W3-010","GmJMC131","W3",0.192916683884103,0.26662270111023,0.343969794439226,0.317185198592416,0.475800746844819,0.559062568835526,0.649018095527586,0.657163641031397,0.704692750865476
"W3-011","GmJMC069","W3",0.233533328240365,0.286877198844028,0.277594175689523,0.297703215498302,0.366737996098127,0.41643181085826,0.591662526562381,0.561869093532406,0.656560376423405
"W3-012","GmJMC116","W3",0.183509853127373,0.195496858725501,0.237778138542167,0.235966694367664,0.396615485994017,0.465654397900575,0.566389349917727,0.533782115547943,0.604642739147011
"W3-013","GmWMC024","W3",0.232385629289051,0.243304001697774,0.295283555667952,0.276981232740538,0.413987134557826,0.450135456711498,0.566634893159345,0.579069621416756,0.644918834629794
"W3-014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-015","GmJMC044","W3",0.243650511932351,0.279854730435804,0.322500331445739,0.285390136265603,0.379052666711028,0.416266966632549,0.449162399448685,0.454055786289993,0.470306750570627
"W3-016","GmJMC007","W3",0.209945204620397,0.237915028097154,0.288620034708797,0.330496712568727,0.463145135076557,0.521643037056127,0.522148968707234,0.503173817244801,0.56581001282239
"W3-017","GmWMC154","W3",0.235830849826002,0.343236006044489,0.343033441372436,0.332613350056741,0.498461268170384,0.558384203791589,0.688077803875339,0.688259687493115,0.726184223263792
"W3-018","GmJMC149","W3",0.211010241726143,0.245132076302194,0.294051823403552,0.238268925321173,0.415024963275797,0.492953522926288,0.61177657581131,0.613969183860917,0.693817384291246
"W3-019","GmJMC025","W3",0.188837881325928,0.187985357781604,0.202617332219349,0.201138041998589,0.319733469181242,0.365706753288554,0.454860492992485,0.461765493476402,0.482697924762619
"W3-020","GmWMC086","W3",0.268278662839648,0.276498966230186,0.309156597435749,0.321057970585379,0.367509856464668,0.395733312861945,0.398788768429343,0.419000974436303,0.449292096425886
"W3-021","GmWMC119","W3",0.260146734541057,0.329041810886012,0.443798697946539,0.424221285766762,0.567855113566037,0.606433912405607,0.620568259726356,0.606794727169512,0.648435180851739
"W3-022","GmWMC165","W3",0.199211360182471,0.242989940927755,0.264134516432981,0.260770934970001,0.377889425761666,0.428118028912255,0.529753370128127,0.556232991131378,0.62615958231339
"W3-023","GmWMC186","W3",0.171491093866546,0.227096273291925,0.245954249878151,0.226799912465222,0.37026216627717,0.411447049317374,0.533713450099143,0.551799951781132,0.60126053491223
"W3-024","GmWMC151","W3",0.169477291899194,0.226068994805795,0.289696466262146,0.30770087667383,0.51199665090386,0.520510252273094,0.672271009584694,0.665133728687277,0.719626436941116
"W3-025","GmWMC160","W3",0.12302110051809,0.213648953631514,0.21133804325902,0.193688000268446,0.350016159997518,0.384874894164784,0.514071289606437,0.519471533734449,0.624554173770657
"W3-026","GmJMC040","W3",0.196537904973872,0.243346549130619,0.286565665409324,0.274091874822366,0.47254105135716,0.529451140237327,0.596830644794234,0.58206270718322,0.643465083445848
"W3-027","GmJMC102","W3",0.165822086644073,0.231707229620439,0.275517246188192,0.232754614148755,0.398567020622252,0.480477075430706,0.559913554693988,0.561606277222545,0.59032076388896
"W3-028","GmJMC139","W3",0.283444189992863,0.343627004327974,0.421957071123542,0.394395854392238,0.544767449608647,0.586763687964131,0.664713555452091,0.650129525859366,0.716893114977515
"W3-029","GmWMC072","W3",0.289148316650885,0.280844117860068,0.362156877249282,0.338435726117281,0.581876870144423,0.616675082581854,0.677251655531968,0.676078660529382,0.708154372840146
"W3-030","GmWMC171","W3",0.256848016952587,0.261471945614425,0.379540506355096,0.362519643577064,0.555177969454963,0.590565348388735,0.692183364724277,0.700701097228849,0.751245752234962
"W3-031","GmJMC039","W3",0.215266221822849,0.259557527105845,0.274414913475124,0.253170660862941,0.382681791302371,0.404714680863694,0.46975256722096,0.515738001242515,0.608455165017774
"W3-032","GmWMC166","W3",0.145780919441958,0.262981862495531,0.298860607706384,0.315512897476465,0.415159447751431,0.421576727675502,0.527843277235333,0.55816778728231,0.628234588146109
"W3-033","GmJMC061","W3",0.262218695004618,0.304407893128153,0.36311704329857,0.376906893939541,0.457527001345358,0.490468687062634,0.546084936635662,0.514645160051968,0.587674789288928
"W3-034","GmJMC051","W3",0.199174995548884,0.321839589957983,0.352343040140859,0.3478332204251,0.523871338386975,0.528665009507617,0.592841928001712,0.617889464215202,0.662496212374233
"W3-035","GmJMC091","W3",0.263804877780133,0.329063023127191,0.349325650607398,0.300372520142077,0.420744972584379,0.413364230670429,0.535033038477848,0.551476204712717,0.609361238421734
"W3-036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W3-037","GmWMC074","W3",0.137926209478256,0.18915256568296,0.208475903620885,0.189135508578265,0.33761767877094,0.40862452929163,0.526624713534913,0.55877143578424,0.59814882358169
"W3-038","GmJMC049","W3",0.191673136194802,0.2344785718606,0.220280435619653,0.243510691875264,0.310353687410153,0.373737677299641,0.50652033977143,0.533432843222507,0.629838863356768
"W3-039","UA-4805","W3",0.185343850094781,0.252249437536313,0.248699628370815,0.263336371786648,0.341346554175161,0.304705495883202,0.382988699451621,0.416449554149405,0.452096526236333
"W3-040","GmWMC124","W3",0.180996174232982,0.250282681812064,0.227773986502504,0.215990866215436,0.311745046013764,0.344200869371312,0.488493688089514,0.54469600559483,0.570595927716557
"W3-041","GmWMC142","W3",0.147993029009527,0.239736583327997,0.252342568240323,0.241508810914756,0.345991565221389,0.414885930983631,0.541698529715328,0.588866714294528,0.667903329507738
"W3-042","GmJMC017","W3",0.255873421341615,0.311336248434856,0.420541877052214,0.415188456359545,0.548345261323278,0.600299775696627,0.640574129418238,0.63289727035091,0.681796220124377
"W3-043","GmJMC080","W3",0.196753622460801,0.25016906703869,0.326337805095438,0.311730808930418,0.459325317947926,0.535729194018777,0.60681551065631,0.628239211490043,0.676990583992877
"W3-044","GmWMC011","W3",0.137405158746909,0.264220073576999,0.30685135255513,0.25663770596889,0.318631304517342,0.366263744404954,0.438628517557959,0.499145898215005,0.58186641039281
"W3-045","GmJMC101","W3",0.223283631625562,0.335939383406334,0.410786515211467,0.407454002955727,0.509782839143927,0.584123197318418,0.671960940919786,0.67303359319892,0.704710840582459
"W3-046","GmJMC041","W3",0.229032296006014,0.201800013119629,0.277716729162462,0.258796712199955,0.361958735609921,0.362575513093303,0.358838910644271,0.393345969591745,0.400010980364855
"W3-047","GmWMC162","W3",0.179065090583743,0.255345535180994,0.324682955585536,0.312866322163402,0.4139005995359,0.453077830049908,0.604123485376411,0.651423529496636,0.695053480334649
"W3-048","GmJMC078","W3",0.217816421673756,0.281137424321873,0.428649011724418,0.364340124012071,0.532694828008701,0.544411115535788,0.687310613687931,0.68476547135166,0.694344014997932
"W3-049","GmWMC156","W3",0.209636869709102,0.302154169800631,0.408224735130369,0.375511345282594,0.415881333129051,0.499697279821011,0.658399439767244,0.719831301865142,0.749632533795042
"W3-050","GmWMC089","W3",0.171262291130609,0.212492226458016,0.262610163417625,0.264122490981591,0.373667324928062,0.415092677427381,0.455271138612756,0.449736847664229,0.488688254643001
"W3-051","GmWMC140","W3",0.235374555029473,0.364104144040119,0.360090055341583,0.297881333820383,0.379006377806286,0.458373564194835,0.546781455642967,0.551824382108923,0.616832469354624
"W3-052","GmWMC042","W3",0.292211002436467,0.391307856611543,0.434614767448044,0.427178707554496,0.476235773206674,0.49291203406199,0.51259150349289,0.533060989372032,0.56997583642864
"W3-053","GmWMC083","W3",0.205665673481537,0.290137238415611,0.3627334759022,0.337193064959619,0.493988223375839,0.533895184299279,0.558106587460149,0.577006511553835,0.608468974121282
"W3-054","GmJMC052","W3",0.178012197962799,0.221876986509802,0.196076506658479,0.2026363122136,0.278140002078041,0.319347365486879,0.37666381804639,0.422169862477404,0.419463238764851
"W3-055","GmJMC067","W3",0.192793158768719,0.203506032750129,0.197399972506747,0.183544535886972,0.273941184439374,0.351671496775511,0.452115903875243,0.510746339522717,0.564796418536011
"W3-056","GmJMC004","W3",0.242668700542059,0.270938608166579,0.293515701185435,0.270240130492651,0.307738768605305,0.315874904146555,0.341636881038844,0.336591076805356,0.35247686785413
"W3-057","GmWMC012","W3",0.186738646405661,0.180841659008162,0.174278481684765,0.180929162652616,0.245470369481856,0.310733714732052,0.439022477314999,0.405115609607944,0.420649226379709
"W3-058","GmJMC054","W3",0.270612164430166,0.361539766525506,0.366815151172269,0.341512575821187,0.476629800513288,0.495043860533639,0.59569843559432,0.59182398187742,0.603851907894539
"W3-059","GmWMC135","W3",0.206564322689372,0.237695169719916,0.24466042411257,0.260907237087526,0.361029251639211,0.404057252686951,0.533016483410888,0.561184552709677,0.594284256145469
"W3-060","GmWMC075","W3",0.185482539161569,0.2361980785816,0.28886290564124,0.285857112709968,0.398164740269889,0.421778714413256,0.476037613046162,0.451993145368464,0.485297166926905
"W3-061","GmWMC035","W3",0.225419479530502,0.376657241951518,0.544766823064217,0.507221979003653,0.597274835240828,0.608952856464266,0.657073952134274,0.607250872808254,0.659376842161774
"W3-062","GmJMC172","W3",0.17460253940156,0.271906943698339,0.343325532236211,0.365451701695029,0.515771890565155,0.560059313766231,0.692381186798975,0.701759592313579,0.738062292994105
"W3-063","GmWMC157","W3",0.188858312133146,0.172873897616531,0.226202046329597,0.254850931533012,0.357471558760652,0.371805154396943,0.517294187685911,0.474359214833016,0.516585892553809
"W3-064","5002T","W3",0.193394378583004,0.270551774509724,0.353893303801588,0.362216857209153,0.496889220474431,0.552187746139246,0.617366768992378,0.603865026479445,0.646491586336926
"W3-065","Tachiutaka","W3",0.204163190682349,0.270185310414466,0.267457163477023,0.262046322841328,0.385109503592766,0.43178106633078,0.47120745543268,0.42487905234745,0.455162024837997
"W3-066","GmWMC187","W3",0.22179730665351,0.271422288305388,0.348670537204223,0.337471124044265,0.490702357744169,0.55709303717849,0.639916220223149,0.615195969144335,0.657772757338208
"W3-067","GmWMC175","W3",0.24113314702239,0.279833081496632,0.396582921650045,0.421858879468892,0.547326865219581,0.58839067242341,0.643396902561022,0.670602273580434,0.700732197097793
"W3-068","GmJMC097","W3",0.242788805860297,0.336708092307352,0.401235004236818,0.394396684602588,0.536264457898057,0.553812358063363,0.674537028450189,0.686377509706621,0.730749462105039
"W3-069","GmJMC003","W3",0.233866025725584,0.304809188603174,0.347565177223409,0.352725510587522,0.372283018561429,0.370731783681889,0.363219630699801,0.382865871274911,0.351020452327993
"W3-070","GmWMC189","W3",0.182582130911229,0.22672362993518,0.22592888471161,0.221269685732253,0.330171850682472,0.377764782857448,0.474053417238406,0.527132030644521,0.565284465387579
"W3-071","GmWMC048","W3",0.246233879136615,0.287365096859775,0.307000988380226,0.310787972421396,0.472761937598099,0.480300592132768,0.555023573054948,0.502421754610972,0.568653985318924
"W3-072","GmWMC132","W3",0.225858220353312,0.293969547335443,0.388911997187834,0.339802234320463,0.495918007853604,0.568054400109617,0.63805512096082,0.620185935727274,0.641912536995914
"W3-073","GmJMC026","W3",0.247566337347617,0.27926640870687,0.429070806907323,0.404999202357252,0.617469246785435,0.605119457837541,0.65466923660481,0.625900199294461,0.661854889350077
"W3-074","GmJMC092","W3",0.207845054081899,0.245038314452365,0.313516593316176,0.280356250827873,0.45096585639801,0.533716164340488,0.626197357583477,0.635513396350017,0.643361946337813
"W3-075","GmWMC143","W3",0.217991127439516,0.267813966999882,0.354828993251131,0.373490143898642,0.551384237166001,0.603101843229181,0.662693131549996,0.692115165784943,0.721395955703445
"W3-076","GmJMC033","W3",0.310607793165777,0.341784422024446,0.487835669594841,0.475341730508819,0.538747513385943,0.544192484023758,0.492993862497452,0.54642659290779,0.57435848042732
"W3-077","GmJMC161","W3",0.243752398442767,0.296289222445194,0.349034084781252,0.319030027209469,0.524886298168849,0.55860848174478,0.617624224562251,0.625354714549278,0.663608513059746
"W3-078","GmWMC185","W3",0.236820820025942,0.268725878026915,0.316085803850533,0.310167765181162,0.384604863568011,0.471859623364563,0.537447510663806,0.557709352496029,0.615373249289918
