"","variety","treatment","flower","freshWeight","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-093","GmWMC173","W1",1,120.79,0.1134408942294,0.386472303743923,0.330948280702836,0.34825409882446,0.0274271294565178,0.989305534850739,0.0564011952994052,0.697776494663848,0.38193434265792,0.157745582044338,0.98023255020564,0.169290146767905,6.21101827817925
"W1-094","GmJMC093","W1",1,184.875,0.142915758154465,0.464655981418855,0.383527515906436,0.434796912210313,0.0600745585823475,1.24426483433364,0.127828348852937,0.898111091311329,0.426307431754894,0.189243174513473,1.13735383252382,0.250525974852705,36.8499415641922
"W1-095","GmWMC006","W1",0,152.505,0.116231078615497,0.421318573199441,0.351583352918236,0.399973484039366,0.054179253921765,1.08443654092028,0.114565585807701,0.783259788113257,0.394935069303811,0.180513962004695,1.03124021598991,0.198109280868875,31.4407945606852
"W1-096","GmJMC180","W1",1,111.375,0.133697550952348,0.442322478605947,0.369267145719103,0.409000274915522,0.0192359900337926,1.17091462825703,0.0392265578733517,0.837649710345056,0.442116809372985,0.205457457457661,1.16412470319128,0.225050779184029,-5.44205416553589
"W1-097","GmWMC070","W1",0,94.67,0.097988890838146,0.372325042103136,0.34403603975405,0.343459428981834,0.00224642370161363,1.0489479928899,0.00450296296596142,0.664614548884341,0.387603251183615,0.169835092078543,1.0509318997657,0.168659977743363,-27.2949347728149
"W1-098","GmJMC062","W1",1,169.34,0.139286941602004,0.461067511512483,0.386207412061048,0.471007403734855,0.0480560129280831,1.25842970296494,0.100963950780126,0.888203206485571,0.438641194028866,0.20895732101126,1.20651372123343,0.279369401949716,23.5422504441804
"W1-099","GmWMC160","W1",1,161.625,0.0950722382397389,0.373067061126564,0.340231395411113,0.374551141726163,0.021821981186576,1.03136599888188,0.0446176089360603,0.666333057663266,0.367438570729668,0.158668732333802,1.00881184199836,0.173766135832361,-3.85445675496214
"W1-100","GmWMC022","W1",1,85.46,0.095810440120815,0.437859619273495,0.405550348946507,0.423122700296232,-0.0194037867561843,1.36445672249791,-0.0380688921794594,0.82590036727149,0.463544527763873,0.225559466346295,1.42371231123546,0.130704722096872,-67.9874761534079
"W1-101","GmJMC005","W1",0,NA,0.139618976303596,0.472767619871932,0.379288195681025,0.358959443700283,0.0404545194766984,1.22210726307739,0.084320171058806,0.920792311940831,0.4529998188484,0.218455103668333,1.15102244756595,0.147191254310179,17.8433690235826
"W1-102","GmWMC174","W1",1,181.135,0.154870185846663,0.348294715285147,0.245429823031606,0.206182011454011,-0.0169096874223733,0.650515571818034,-0.0332570052765592,0.610149503756444,0.37177502382781,0.117116870743965,0.656102019143003,0.121598441177196,-43.1648588595602
